user_id,days_since_last_activity,engagement_velocity,frustration_index,completion_ratio,total_events,mrr,churned
2461,95,0.5833333333333334,5,0.9135802469135802,313,29,0
2462,231,0.5476190476190477,4,0.5897435897435898,123,29,1
2463,-1,4.666666666666667,10,0.9466666666666667,309,29,0
2464,165,1.8636363636363635,9,1.0909090909090908,106,99,1
2465,151,0.6585365853658537,4,1.0294117647058822,148,29,1
2466,157,0.6346153846153846,88,0.3333333333333333,341,29,1
2467,161,1.2758620689655173,96,0.33858267716535434,458,299,0
2468,52,1.0352112676056338,75,0.8557457212713936,1425,99,0
2469,191,0.5833333333333334,23,0.4444444444444444,113,299,1
2470,263,1.0851063829787233,5,1.0277777777777777,158,29,1
2471,93,0.8571428571428571,76,0.5119047619047619,380,29,0
2472,145,1.3928571428571428,11,1.1612903225806452,145,99,1
2473,43,0.7297297297297297,10,0.8555555555555555,340,29,0
2474,17,1.6,12,1.1794871794871795,537,99,0
2475,290,1.25,3,1.4,77,29,1
2476,11,0.7241379310344828,11,0.7865168539325843,340,29,0
2477,101,1.0387596899224807,70,0.8981670061099797,1736,29,0
2478,340,5.375,3,0.9230769230769231,49,29,1
2479,1,0.5220125786163522,77,0.9239543726235742,1885,29,0
2480,67,3.1666666666666665,14,0.8266666666666667,293,29,0
2481,178,0.8571428571428571,100,0.3333333333333333,406,299,1
2482,302,22.0,0,0.8333333333333334,21,29,1
2483,145,1.6153846153846154,28,0.8837209302325582,521,99,0
2484,117,1.3047619047619048,53,0.8472222222222222,1238,99,0
2485,270,22.0,9,0.25,21,29,1
2486,94,2.45,14,0.8170731707317073,324,29,0
2487,316,16.0,1,0.3333333333333333,15,99,1
2488,91,1.375,22,1.0533333333333332,345,99,0
2489,21,1.6538461538461537,13,0.9425287356321839,349,99,0
2490,84,1.5,179,0.4074074074074074,708,99,0
2491,212,1.0588235294117647,26,0.42424242424242425,128,299,1
2492,188,0.45,17,0.45,81,29,1
2493,175,0.5,1,0.8,37,29,1
2494,150,0.7428571428571429,42,0.5102040816326531,210,99,1
2495,104,0.9375,21,0.8921568627450981,424,29,0
2496,166,2.3333333333333335,7,0.058823529411764705,38,99,1
2497,195,0.3076923076923077,8,1.1764705882352942,240,29,1
2498,108,0.6136363636363636,23,0.9864864864864865,326,29,0
2499,216,0.6666666666666666,12,0.8571428571428571,170,99,1
2500,123,0.8571428571428571,62,0.6721311475409836,308,29,1
